Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep)
2021-01-24 16:45:00,7.2,4.5,0.0
2021-01-24 17:00:00,7.2,3.0,0.0
2021-01-24 17:15:00,7.2,0.0,0.0
2021-01-24 17:30:00,7.2,0.0,0.0
2021-01-24 17:45:00,7.2,0.0,0.0
2021-01-24 18:00:00,7.2,0.0,0.0
2021-01-24 18:15:00,7.2,0.0,0.0
2021-01-24 18:30:00,7.2,0.0,0.0
2021-01-24 18:45:00,7.2,0.0,0.0
2021-01-24 19:00:00,7.2,0.0,0.0
2021-01-24 19:15:00,7.2,0.0,0.0
2021-01-24 19:30:00,7.2,0.0,0.0
2021-01-24 19:45:00,7.2,0.0,0.0
2021-01-24 20:00:00,7.2,0.0,0.0
2021-01-24 20:15:00,7.2,0.0,0.0
2021-01-24 20:30:00,7.2,0.0,0.0
2021-01-24 20:45:00,7.2,0.0,0.0
2021-01-24 21:00:00,7.2,0.0,0.0
2021-01-24 21:15:00,7.350000000000001,0.0,0.0
2021-01-24 21:30:00,7.5,0.0,0.0
2021-01-24 21:45:00,7.65,0.0,0.0
2021-01-24 22:00:00,7.8,0.0,0.0
2021-01-24 22:15:00,7.8,0.0,0.0
2021-01-24 22:30:00,7.8,0.0,0.0
2021-01-24 22:45:00,7.8,0.0,0.0
2021-01-24 23:00:00,7.8,0.0,0.0
2021-01-24 23:15:00,7.8,0.0,0.0
2021-01-24 23:30:00,7.8,0.0,0.0
2021-01-24 23:45:00,7.8,0.0,0.0
2021-01-25 00:00:00,7.8,0.0,0.0
2021-01-25 00:15:00,7.8,0.0,0.0
2021-01-25 00:30:00,7.8,0.0,0.0
2021-01-25 00:45:00,7.8,0.0,0.0
2021-01-25 01:00:00,7.8,0.0,0.0
2021-01-25 01:15:00,7.8,0.0,0.0
2021-01-25 01:30:00,7.8,0.0,0.0
2021-01-25 01:45:00,7.8,0.0,0.0
2021-01-25 02:00:00,7.8,0.0,0.0
2021-01-25 02:15:00,8.075,0.0,0.0
2021-01-25 02:30:00,8.35,0.0,0.0
2021-01-25 02:45:00,8.625,0.0,0.0
2021-01-25 03:00:00,8.9,0.0,0.0
2021-01-25 03:15:00,8.625,0.0,0.0
2021-01-25 03:30:00,8.35,0.0,0.0
2021-01-25 03:45:00,8.075,0.0,0.0
2021-01-25 04:00:00,7.8,0.0,0.0
2021-01-25 04:15:00,7.8,0.0,0.0
2021-01-25 04:30:00,7.8,0.0,0.0
2021-01-25 04:45:00,7.8,0.0,0.0
2021-01-25 05:00:00,7.8,0.0,0.0
2021-01-25 05:15:00,7.8,0.0,0.0
2021-01-25 05:30:00,7.8,0.0,0.0
2021-01-25 05:45:00,7.8,0.0,0.0
2021-01-25 06:00:00,7.8,0.0,0.0
2021-01-25 06:15:00,7.8,0.0,0.0
2021-01-25 06:30:00,7.8,0.0,0.0
2021-01-25 06:45:00,7.8,0.0,0.0
2021-01-25 07:00:00,7.8,0.0,0.0
2021-01-25 07:15:00,7.65,0.0,0.0
2021-01-25 07:30:00,7.5,0.0,0.0
2021-01-25 07:45:00,7.350000000000001,0.0,0.0
2021-01-25 08:00:00,7.2,0.0,0.0
2021-01-25 08:15:00,7.275,0.0,0.0
2021-01-25 08:30:00,7.35,0.0,0.0
2021-01-25 08:45:00,7.425,33.0,0.0
2021-01-25 09:00:00,7.5,39.0,0.0
2021-01-25 09:15:00,7.575,45.0,0.0
2021-01-25 09:30:00,7.65,51.0,0.0
2021-01-25 09:45:00,7.725,57.25,0.0
2021-01-25 10:00:00,7.8,63.5,0.0
2021-01-25 10:15:00,7.65,69.75,0.0
2021-01-25 10:30:00,7.5,76.0,0.0
2021-01-25 10:45:00,7.350000000000001,85.5,3.25
2021-01-25 11:00:00,7.2,95.0,6.5
2021-01-25 11:15:00,7.2,104.5,9.75
2021-01-25 11:30:00,7.2,114.0,13.0
2021-01-25 11:45:00,7.2,121.0,31.5
2021-01-25 12:00:00,7.2,128.0,50.0
2021-01-25 12:15:00,7.350000000000001,135.0,68.5
2021-01-25 12:30:00,7.5,142.0,87.0
2021-01-25 12:45:00,7.65,138.0,93.25
2021-01-25 13:00:00,7.8,134.0,99.5
2021-01-25 13:15:00,7.8,130.0,105.75
2021-01-25 13:30:00,7.8,126.0,112.0
2021-01-25 13:45:00,7.8,116.25,109.0
2021-01-25 14:00:00,7.8,106.5,106.0
2021-01-25 14:15:00,7.8,96.75,103.0
2021-01-25 14:30:00,7.8,87.0,100.0
2021-01-25 14:45:00,7.8,74.5,90.5
2021-01-25 15:00:00,7.8,62.0,81.0
2021-01-25 15:15:00,8.075,49.5,71.5
2021-01-25 15:30:00,8.35,37.0,62.0
2021-01-25 15:45:00,8.625,29.25,46.5
2021-01-25 16:00:00,8.9,21.5,31.0
2021-01-25 16:15:00,8.625,13.75,15.5
2021-01-25 16:30:00,8.35,6.0,0.0
2021-01-25 16:45:00,8.075,4.5,0.0
2021-01-25 17:00:00,7.8,3.0,0.0
2021-01-25 17:15:00,7.65,0.0,0.0
2021-01-25 17:30:00,7.5,0.0,0.0
2021-01-25 17:45:00,7.350000000000001,0.0,0.0
2021-01-25 18:00:00,7.2,0.0,0.0
2021-01-25 18:15:00,7.350000000000001,0.0,0.0
2021-01-25 18:30:00,7.5,0.0,0.0
2021-01-25 18:45:00,7.65,0.0,0.0
2021-01-25 19:00:00,7.8,0.0,0.0
2021-01-25 19:15:00,7.65,0.0,0.0
2021-01-25 19:30:00,7.5,0.0,0.0
2021-01-25 19:45:00,7.350000000000001,0.0,0.0
2021-01-25 20:00:00,7.2,0.0,0.0
2021-01-25 20:15:00,7.2,0.0,0.0
2021-01-25 20:30:00,7.2,0.0,0.0
2021-01-25 20:45:00,7.2,0.0,0.0
2021-01-25 21:00:00,7.2,0.0,0.0
2021-01-25 21:15:00,7.350000000000001,0.0,0.0
2021-01-25 21:30:00,7.5,0.0,0.0
2021-01-25 21:45:00,7.65,0.0,0.0
2021-01-25 22:00:00,7.8,0.0,0.0
2021-01-25 22:15:00,7.8,0.0,0.0
2021-01-25 22:30:00,7.8,0.0,0.0
2021-01-25 22:45:00,7.8,0.0,0.0
2021-01-25 23:00:00,7.8,0.0,0.0
2021-01-25 23:15:00,7.8,0.0,0.0
2021-01-25 23:30:00,7.8,0.0,0.0
2021-01-25 23:45:00,7.8,0.0,0.0
2021-01-26 00:00:00,7.8,0.0,0.0
2021-01-26 00:15:00,7.65,0.0,0.0
2021-01-26 00:30:00,7.5,0.0,0.0
2021-01-26 00:45:00,7.350000000000001,0.0,0.0
2021-01-26 01:00:00,7.2,0.0,0.0
2021-01-26 01:15:00,7.2,0.0,0.0
2021-01-26 01:30:00,7.2,0.0,0.0
2021-01-26 01:45:00,7.2,0.0,0.0
2021-01-26 02:00:00,7.2,0.0,0.0
2021-01-26 02:15:00,6.925000000000001,0.0,0.0
2021-01-26 02:30:00,6.65,0.0,0.0
2021-01-26 02:45:00,6.374999999999999,0.0,0.0
2021-01-26 03:00:00,6.1,0.0,0.0
2021-01-26 03:15:00,6.374999999999999,0.0,0.0
2021-01-26 03:30:00,6.65,0.0,0.0
2021-01-26 03:45:00,6.925000000000001,0.0,0.0
2021-01-26 04:00:00,7.2,0.0,0.0
2021-01-26 04:15:00,7.275,0.0,0.0
2021-01-26 04:30:00,7.35,0.0,0.0
2021-01-26 04:45:00,7.425,0.0,0.0
2021-01-26 05:00:00,7.5,0.0,0.0
2021-01-26 05:15:00,7.575,0.0,0.0
2021-01-26 05:30:00,7.65,0.0,0.0
2021-01-26 05:45:00,7.725,0.0,0.0
2021-01-26 06:00:00,7.8,0.0,0.0
2021-01-26 06:15:00,7.8,0.0,0.0
2021-01-26 06:30:00,7.8,0.0,0.0
2021-01-26 06:45:00,7.8,0.0,0.0
2021-01-26 07:00:00,7.8,0.0,0.0
2021-01-26 07:15:00,7.65,0.0,0.0
2021-01-26 07:30:00,7.5,0.0,0.0
2021-01-26 07:45:00,7.350000000000001,0.0,0.0
2021-01-26 08:00:00,7.2,0.0,0.0
2021-01-26 08:15:00,7.2,0.0,0.0
2021-01-26 08:30:00,7.2,0.0,0.0
2021-01-26 08:45:00,7.2,47.75,12.25
2021-01-26 09:00:00,7.2,61.5,24.5
2021-01-26 09:15:00,7.350000000000001,75.25,36.75
2021-01-26 09:30:00,7.5,89.0,49.0
2021-01-26 09:45:00,7.65,98.5,51.25
2021-01-26 10:00:00,7.8,108.0,53.5
2021-01-26 10:15:00,7.8,117.5,55.75
2021-01-26 10:30:00,7.8,127.0,58.0
2021-01-26 10:45:00,7.8,130.0,50.0
2021-01-26 11:00:00,7.8,133.0,42.0
2021-01-26 11:15:00,8.075,136.0,34.0
2021-01-26 11:30:00,8.35,139.0,26.0
2021-01-26 11:45:00,8.625,138.25,26.25
2021-01-26 12:00:00,8.9,137.5,26.5
2021-01-26 12:15:00,8.9,136.75,26.75
2021-01-26 12:30:00,8.9,136.0,27.0
2021-01-26 12:45:00,8.9,126.0,23.0
2021-01-26 13:00:00,8.9,116.0,19.0
2021-01-26 13:15:00,8.9,106.0,15.0
2021-01-26 13:30:00,8.9,96.0,11.0
2021-01-26 13:45:00,8.9,86.75,15.0
2021-01-26 14:00:00,8.9,77.5,19.0
2021-01-26 14:15:00,8.625,68.25,23.0
2021-01-26 14:30:00,8.35,59.0,27.0
2021-01-26 14:45:00,8.075,52.0,27.0
2021-01-26 15:00:00,7.8,45.0,27.0
2021-01-26 15:15:00,7.8,38.0,27.0
2021-01-26 15:30:00,7.8,31.0,27.0
2021-01-26 15:45:00,7.8,23.75,20.25
2021-01-26 16:00:00,7.8,16.5,13.5
2021-01-26 16:15:00,8.075,9.25,6.75
2021-01-26 16:30:00,8.35,2.0,0.0
2021-01-26 16:45:00,8.625,1.5,0.0
2021-01-26 17:00:00,8.9,1.0,0.0
2021-01-26 17:15:00,8.9,0.0,0.0
2021-01-26 17:30:00,8.9,0.0,0.0
2021-01-26 17:45:00,8.9,0.0,0.0
2021-01-26 18:00:00,8.9,0.0,0.0
2021-01-26 18:15:00,9.175,0.0,0.0
2021-01-26 18:30:00,9.45,0.0,0.0
2021-01-26 18:45:00,9.725,0.0,0.0
2021-01-26 19:00:00,10.0,0.0,0.0
2021-01-26 19:15:00,10.275,0.0,0.0
2021-01-26 19:30:00,10.55,0.0,0.0
2021-01-26 19:45:00,10.825,0.0,0.0
2021-01-26 20:00:00,11.1,0.0,0.0
2021-01-26 20:15:00,10.825,0.0,0.0
2021-01-26 20:30:00,10.55,0.0,0.0
2021-01-26 20:45:00,10.275,0.0,0.0
2021-01-26 21:00:00,10.0,0.0,0.0
2021-01-26 21:15:00,10.0,0.0,0.0
2021-01-26 21:30:00,10.0,0.0,0.0
2021-01-26 21:45:00,10.0,0.0,0.0
2021-01-26 22:00:00,10.0,0.0,0.0
2021-01-26 22:15:00,10.0,0.0,0.0
2021-01-26 22:30:00,10.0,0.0,0.0
2021-01-26 22:45:00,10.0,0.0,0.0
2021-01-26 23:00:00,10.0,0.0,0.0
2021-01-26 23:15:00,9.725,0.0,0.0
2021-01-26 23:30:00,9.45,0.0,0.0
2021-01-26 23:45:00,9.175,0.0,0.0
2021-01-27 00:00:00,8.9,0.0,0.0
2021-01-27 00:15:00,8.9,0.0,0.0
2021-01-27 00:30:00,8.9,0.0,0.0
2021-01-27 00:45:00,8.9,0.0,0.0
2021-01-27 01:00:00,8.9,0.0,0.0
2021-01-27 01:15:00,8.9,0.0,0.0
2021-01-27 01:30:00,8.9,0.0,0.0
2021-01-27 01:45:00,8.9,0.0,0.0
2021-01-27 02:00:00,8.9,0.0,0.0
2021-01-27 02:15:00,8.9,0.0,0.0
2021-01-27 02:30:00,8.9,0.0,0.0
2021-01-27 02:45:00,8.9,0.0,0.0
2021-01-27 03:00:00,8.9,0.0,0.0
2021-01-27 03:15:00,8.9,0.0,0.0
2021-01-27 03:30:00,8.9,0.0,0.0
2021-01-27 03:45:00,8.9,0.0,0.0
2021-01-27 04:00:00,8.9,0.0,0.0
2021-01-27 04:15:00,8.625,0.0,0.0
2021-01-27 04:30:00,8.35,0.0,0.0
2021-01-27 04:45:00,8.075,0.0,0.0
2021-01-27 05:00:00,7.8,0.0,0.0
2021-01-27 05:15:00,7.65,0.0,0.0
2021-01-27 05:30:00,7.5,0.0,0.0
2021-01-27 05:45:00,7.350000000000001,0.0,0.0
2021-01-27 06:00:00,7.2,0.0,0.0
2021-01-27 06:15:00,7.350000000000001,0.0,0.0
2021-01-27 06:30:00,7.5,0.0,0.0
2021-01-27 06:45:00,7.65,0.0,0.0
2021-01-27 07:00:00,7.8,0.0,0.0
2021-01-27 07:15:00,7.65,0.0,0.0
2021-01-27 07:30:00,7.5,0.0,0.0
2021-01-27 07:45:00,7.350000000000001,0.0,0.0
2021-01-27 08:00:00,7.2,0.0,0.0
2021-01-27 08:15:00,7.2,0.0,0.0
2021-01-27 08:30:00,7.2,0.0,0.0
2021-01-27 08:45:00,7.2,32.75,0.0
2021-01-27 09:00:00,7.2,39.5,0.0
2021-01-27 09:15:00,7.350000000000001,46.25,0.0
2021-01-27 09:30:00,7.5,53.0,0.0
2021-01-27 09:45:00,7.65,59.25,0.0
2021-01-27 10:00:00,7.8,65.5,0.0
2021-01-27 10:15:00,7.8,71.75,0.0
2021-01-27 10:30:00,7.8,78.0,0.0
2021-01-27 10:45:00,7.8,81.25,0.0
2021-01-27 11:00:00,7.8,84.5,0.0
2021-01-27 11:15:00,7.65,87.75,0.0
2021-01-27 11:30:00,7.5,91.0,0.0
2021-01-27 11:45:00,7.350000000000001,90.75,0.0
2021-01-27 12:00:00,7.2,90.5,0.0
2021-01-27 12:15:00,7.350000000000001,90.25,0.0
2021-01-27 12:30:00,7.5,90.0,0.0
2021-01-27 12:45:00,7.65,86.25,0.0
2021-01-27 13:00:00,7.8,82.5,0.0
2021-01-27 13:15:00,7.8,78.75,0.0
2021-01-27 13:30:00,7.8,75.0,0.0
2021-01-27 13:45:00,7.8,68.25,0.0
2021-01-27 14:00:00,7.8,61.5,0.0
2021-01-27 14:15:00,7.65,54.75,0.0
2021-01-27 14:30:00,7.5,48.0,0.0
2021-01-27 14:45:00,7.350000000000001,40.75,0.0
2021-01-27 15:00:00,7.2,33.5,0.0
2021-01-27 15:15:00,7.2,26.25,0.0
2021-01-27 15:30:00,7.2,19.0,0.0
2021-01-27 15:45:00,7.2,15.0,0.0
2021-01-27 16:00:00,7.2,11.0,0.0
2021-01-27 16:15:00,6.925000000000001,7.0,0.0
2021-01-27 16:30:00,6.65,3.0,0.0
2021-01-27 16:45:00,6.374999999999999,2.25,0.0
2021-01-27 17:00:00,6.1,1.5,0.0
2021-01-27 17:15:00,6.1,0.75,0.0
2021-01-27 17:30:00,6.1,0.0,0.0
2021-01-27 17:45:00,6.1,0.0,0.0
2021-01-27 18:00:00,6.1,0.0,0.0
2021-01-27 18:15:00,6.1,0.0,0.0
2021-01-27 18:30:00,6.1,0.0,0.0
2021-01-27 18:45:00,6.1,0.0,0.0
2021-01-27 19:00:00,6.1,0.0,0.0
2021-01-27 19:15:00,6.374999999999999,0.0,0.0
2021-01-27 19:30:00,6.65,0.0,0.0
2021-01-27 19:45:00,6.925000000000001,0.0,0.0
2021-01-27 20:00:00,7.2,0.0,0.0
2021-01-27 20:15:00,7.2,0.0,0.0
2021-01-27 20:30:00,7.2,0.0,0.0
2021-01-27 20:45:00,7.2,0.0,0.0
2021-01-27 21:00:00,7.2,0.0,0.0
2021-01-27 21:15:00,7.2,0.0,0.0
2021-01-27 21:30:00,7.2,0.0,0.0
2021-01-27 21:45:00,7.2,0.0,0.0
2021-01-27 22:00:00,7.2,0.0,0.0
2021-01-27 22:15:00,7.2,0.0,0.0
2021-01-27 22:30:00,7.2,0.0,0.0
2021-01-27 22:45:00,7.2,0.0,0.0
2021-01-27 23:00:00,7.2,0.0,0.0
2021-01-27 23:15:00,7.2,0.0,0.0
2021-01-27 23:30:00,7.2,0.0,0.0
2021-01-27 23:45:00,7.2,0.0,0.0
2021-01-28 00:00:00,7.2,0.0,0.0
2021-01-28 00:15:00,7.2,0.0,0.0
2021-01-28 00:30:00,7.2,0.0,0.0
2021-01-28 00:45:00,7.2,0.0,0.0
2021-01-28 01:00:00,7.2,0.0,0.0
2021-01-28 01:15:00,7.2,0.0,0.0
2021-01-28 01:30:00,7.2,0.0,0.0
2021-01-28 01:45:00,7.2,0.0,0.0
2021-01-28 02:00:00,7.2,0.0,0.0
2021-01-28 02:15:00,7.2,0.0,0.0
2021-01-28 02:30:00,7.2,0.0,0.0
2021-01-28 02:45:00,7.2,0.0,0.0
2021-01-28 03:00:00,7.2,0.0,0.0
2021-01-28 03:15:00,6.925000000000001,0.0,0.0
2021-01-28 03:30:00,6.65,0.0,0.0
2021-01-28 03:45:00,6.374999999999999,0.0,0.0
2021-01-28 04:00:00,6.1,0.0,0.0
2021-01-28 04:15:00,6.374999999999999,0.0,0.0
2021-01-28 04:30:00,6.65,0.0,0.0
2021-01-28 04:45:00,6.925000000000001,0.0,0.0
2021-01-28 05:00:00,7.2,0.0,0.0
2021-01-28 05:15:00,6.925000000000001,0.0,0.0
2021-01-28 05:30:00,6.65,0.0,0.0
2021-01-28 05:45:00,6.374999999999999,0.0,0.0
2021-01-28 06:00:00,6.1,0.0,0.0
2021-01-28 06:15:00,6.1,0.0,0.0
2021-01-28 06:30:00,6.1,0.0,0.0
2021-01-28 06:45:00,6.1,0.0,0.0
2021-01-28 07:00:00,6.1,0.0,0.0
2021-01-28 07:15:00,5.824999999999999,0.0,0.0
2021-01-28 07:30:00,5.55,0.0,0.0
2021-01-28 07:45:00,5.275,0.0,0.0
2021-01-28 08:00:00,5.0,0.0,0.0
2021-01-28 08:15:00,5.0,0.0,0.0
2021-01-28 08:30:00,5.0,0.0,0.0
2021-01-28 08:45:00,5.0,48.25,261.25
2021-01-28 09:00:00,5.0,54.5,319.5
2021-01-28 09:15:00,5.0,60.75,377.75
2021-01-28 09:30:00,5.0,67.0,436.0
2021-01-28 09:45:00,5.0,70.0,467.0
2021-01-28 10:00:00,5.0,73.0,498.0
2021-01-28 10:15:00,5.275,76.0,529.0
2021-01-28 10:30:00,5.55,79.0,560.0
2021-01-28 10:45:00,5.824999999999999,82.5,558.5
2021-01-28 11:00:00,6.1,86.0,557.0
2021-01-28 11:15:00,6.374999999999999,89.5,555.5
2021-01-28 11:30:00,6.65,93.0,554.0
2021-01-28 11:45:00,6.925000000000001,98.75,533.0
2021-01-28 12:00:00,7.2,104.5,512.0
2021-01-28 12:15:00,7.350000000000001,110.25,491.0
2021-01-28 12:30:00,7.5,116.0,470.0
2021-01-28 12:45:00,7.65,115.75,408.0
2021-01-28 13:00:00,7.8,115.5,346.0
2021-01-28 13:15:00,7.8,115.25,284.0
2021-01-28 13:30:00,7.8,115.0,222.0
2021-01-28 13:45:00,7.8,105.75,168.75
2021-01-28 14:00:00,7.8,96.5,115.5
2021-01-28 14:15:00,7.8,87.25,62.25
2021-01-28 14:30:00,7.8,78.0,9.0
2021-01-28 14:45:00,7.8,66.5,6.75
2021-01-28 15:00:00,7.8,55.0,4.5
2021-01-28 15:15:00,7.1,43.5,2.25
2021-01-28 15:30:00,6.4,32.0,0.0
2021-01-28 15:45:00,5.7,25.25,0.0
2021-01-28 16:00:00,5.0,18.5,0.0
2021-01-28 16:15:00,5.275,11.75,0.0
2021-01-28 16:30:00,5.55,5.0,0.0
2021-01-28 16:45:00,5.824999999999999,3.75,0.0
2021-01-28 17:00:00,6.1,2.5,0.0
2021-01-28 17:15:00,6.1,1.25,0.0
2021-01-28 17:30:00,6.1,0.0,0.0
2021-01-28 17:45:00,6.1,0.0,0.0
2021-01-28 18:00:00,6.1,0.0,0.0
2021-01-28 18:15:00,5.824999999999999,0.0,0.0
2021-01-28 18:30:00,5.55,0.0,0.0
2021-01-28 18:45:00,5.275,0.0,0.0
2021-01-28 19:00:00,5.0,0.0,0.0
2021-01-28 19:15:00,5.15,0.0,0.0
2021-01-28 19:30:00,5.3,0.0,0.0
2021-01-28 19:45:00,5.449999999999999,0.0,0.0
2021-01-28 20:00:00,5.6,0.0,0.0
2021-01-28 20:15:00,5.725,0.0,0.0
2021-01-28 20:30:00,5.85,0.0,0.0
2021-01-28 20:45:00,5.975,0.0,0.0
2021-01-28 21:00:00,6.1,0.0,0.0
2021-01-28 21:15:00,6.1,0.0,0.0
2021-01-28 21:30:00,6.1,0.0,0.0
2021-01-28 21:45:00,6.1,0.0,0.0
2021-01-28 22:00:00,6.1,0.0,0.0
2021-01-28 22:15:00,6.1,0.0,0.0
2021-01-28 22:30:00,6.1,0.0,0.0
2021-01-28 22:45:00,6.1,0.0,0.0
2021-01-28 23:00:00,6.1,0.0,0.0
2021-01-28 23:15:00,5.824999999999999,0.0,0.0
2021-01-28 23:30:00,5.55,0.0,0.0
2021-01-28 23:45:00,5.275,0.0,0.0
2021-01-29 00:00:00,5.0,0.0,0.0
2021-01-29 00:15:00,5.0,0.0,0.0
2021-01-29 00:30:00,5.0,0.0,0.0
2021-01-29 00:45:00,5.0,0.0,0.0
2021-01-29 01:00:00,5.0,0.0,0.0
2021-01-29 01:15:00,5.0,0.0,0.0
2021-01-29 01:30:00,5.0,0.0,0.0
2021-01-29 01:45:00,5.0,0.0,0.0
2021-01-29 02:00:00,5.0,0.0,0.0
2021-01-29 02:15:00,5.0,0.0,0.0
2021-01-29 02:30:00,5.0,0.0,0.0
2021-01-29 02:45:00,5.0,0.0,0.0
2021-01-29 03:00:00,5.0,0.0,0.0
2021-01-29 03:15:00,4.725,0.0,0.0
2021-01-29 03:30:00,4.45,0.0,0.0
2021-01-29 03:45:00,4.175,0.0,0.0
2021-01-29 04:00:00,3.9,0.0,0.0
2021-01-29 04:15:00,3.9,0.0,0.0
2021-01-29 04:30:00,3.9,0.0,0.0
2021-01-29 04:45:00,3.9,0.0,0.0
2021-01-29 05:00:00,3.9,0.0,0.0
2021-01-29 05:15:00,3.9,0.0,0.0
2021-01-29 05:30:00,3.9,0.0,0.0
2021-01-29 05:45:00,3.9,0.0,0.0
2021-01-29 06:00:00,3.9,0.0,0.0
2021-01-29 06:15:00,3.9,0.0,0.0
2021-01-29 06:30:00,3.9,0.0,0.0
2021-01-29 06:45:00,3.9,0.0,0.0
2021-01-29 07:00:00,3.9,0.0,0.0
2021-01-29 07:15:00,3.9,0.0,0.0
2021-01-29 07:30:00,3.9,0.0,0.0
2021-01-29 07:45:00,3.9,0.0,0.0
2021-01-29 08:00:00,3.9,0.0,0.0
2021-01-29 08:15:00,3.9,0.0,0.0
2021-01-29 08:30:00,3.9,0.0,0.0
2021-01-29 08:45:00,3.9,61.25,50.5
2021-01-29 09:00:00,3.9,73.5,62.0
2021-01-29 09:15:00,4.175,85.75,73.5
2021-01-29 09:30:00,4.45,98.0,85.0
2021-01-29 09:45:00,4.725,103.75,126.0
2021-01-29 10:00:00,5.0,109.5,167.0
2021-01-29 10:15:00,5.275,115.25,208.0
2021-01-29 10:30:00,5.55,121.0,249.0
2021-01-29 10:45:00,5.824999999999999,118.75,301.0
2021-01-29 11:00:00,6.1,116.5,353.0
2021-01-29 11:15:00,6.1,114.25,405.0
2021-01-29 11:30:00,6.1,112.0,457.0
2021-01-29 11:45:00,6.1,110.0,467.0
2021-01-29 12:00:00,6.1,108.0,477.0
2021-01-29 12:15:00,6.374999999999999,106.0,487.0
2021-01-29 12:30:00,6.65,104.0,497.0
2021-01-29 12:45:00,6.925000000000001,104.75,447.0
2021-01-29 13:00:00,7.2,105.5,397.0
2021-01-29 13:15:00,7.350000000000001,106.25,347.0
2021-01-29 13:30:00,7.5,107.0,297.0
2021-01-29 13:45:00,7.65,101.0,237.5
2021-01-29 14:00:00,7.8,95.0,178.0
2021-01-29 14:15:00,7.8,89.0,118.5
2021-01-29 14:30:00,7.8,83.0,59.0
2021-01-29 14:45:00,7.8,70.75,44.25
2021-01-29 15:00:00,7.8,58.5,29.5
2021-01-29 15:15:00,7.8,46.25,14.75
2021-01-29 15:30:00,7.8,34.0,0.0
2021-01-29 15:45:00,7.8,26.75,0.0
2021-01-29 16:00:00,7.8,19.5,0.0
2021-01-29 16:15:00,7.8,12.25,0.0
2021-01-29 16:30:00,7.8,5.0,0.0
2021-01-29 16:45:00,7.8,3.75,0.0
2021-01-29 17:00:00,7.8,2.5,0.0
2021-01-29 17:15:00,7.8,1.25,0.0
2021-01-29 17:30:00,7.8,0.0,0.0
2021-01-29 17:45:00,7.8,0.0,0.0
2021-01-29 18:00:00,7.8,0.0,0.0
2021-01-29 18:15:00,7.449999999999999,0.0,0.0
2021-01-29 18:30:00,7.1,0.0,0.0
2021-01-29 18:45:00,6.750000000000001,0.0,0.0
2021-01-29 19:00:00,6.4,0.0,0.0
2021-01-29 19:15:00,6.050000000000001,0.0,0.0
2021-01-29 19:30:00,5.7,0.0,0.0
2021-01-29 19:45:00,5.35,0.0,0.0
2021-01-29 20:00:00,5.0,0.0,0.0
2021-01-29 20:15:00,5.0,0.0,0.0
2021-01-29 20:30:00,5.0,0.0,0.0
2021-01-29 20:45:00,5.0,0.0,0.0
2021-01-29 21:00:00,5.0,0.0,0.0
2021-01-29 21:15:00,4.725,0.0,0.0
2021-01-29 21:30:00,4.45,0.0,0.0
2021-01-29 21:45:00,4.175,0.0,0.0
2021-01-29 22:00:00,3.9,0.0,0.0
2021-01-29 22:15:00,3.9,0.0,0.0
2021-01-29 22:30:00,3.9,0.0,0.0
2021-01-29 22:45:00,3.9,0.0,0.0
2021-01-29 23:00:00,3.9,0.0,0.0
2021-01-29 23:15:00,3.9,0.0,0.0
2021-01-29 23:30:00,3.9,0.0,0.0
2021-01-29 23:45:00,3.9,0.0,0.0
2021-01-30 00:00:00,3.9,0.0,0.0
2021-01-30 00:15:00,3.9,0.0,0.0
2021-01-30 00:30:00,3.9,0.0,0.0
2021-01-30 00:45:00,3.9,0.0,0.0
2021-01-30 01:00:00,3.9,0.0,0.0
2021-01-30 01:15:00,3.75,0.0,0.0
2021-01-30 01:30:00,3.6,0.0,0.0
2021-01-30 01:45:00,3.45,0.0,0.0
2021-01-30 02:00:00,3.3,0.0,0.0
2021-01-30 02:15:00,3.175,0.0,0.0
2021-01-30 02:30:00,3.05,0.0,0.0
2021-01-30 02:45:00,2.925,0.0,0.0
2021-01-30 03:00:00,2.8,0.0,0.0
2021-01-30 03:15:00,2.65,0.0,0.0
2021-01-30 03:30:00,2.5,0.0,0.0
2021-01-30 03:45:00,2.35,0.0,0.0
2021-01-30 04:00:00,2.2,0.0,0.0
2021-01-30 04:15:00,2.35,0.0,0.0
2021-01-30 04:30:00,2.5,0.0,0.0
2021-01-30 04:45:00,2.65,0.0,0.0
2021-01-30 05:00:00,2.8,0.0,0.0
2021-01-30 05:15:00,2.8,0.0,0.0
2021-01-30 05:30:00,2.8,0.0,0.0
2021-01-30 05:45:00,2.8,0.0,0.0
2021-01-30 06:00:00,2.8,0.0,0.0
2021-01-30 06:15:00,2.8,0.0,0.0
2021-01-30 06:30:00,2.8,0.0,0.0
2021-01-30 06:45:00,2.8,0.0,0.0
2021-01-30 07:00:00,2.8,0.0,0.0
2021-01-30 07:15:00,2.8,0.0,0.0
2021-01-30 07:30:00,2.8,0.0,0.0
2021-01-30 07:45:00,2.8,0.0,0.0
2021-01-30 08:00:00,2.8,0.0,0.0
2021-01-30 08:15:00,3.075,0.0,0.0
2021-01-30 08:30:00,3.35,26.0,0.0
2021-01-30 08:45:00,3.625,33.75,0.0
2021-01-30 09:00:00,3.9,41.5,0.0
2021-01-30 09:15:00,4.175,49.25,0.0
2021-01-30 09:30:00,4.45,57.0,0.0
